CompanyID,CompanyName,Industry,Region,Revenue_2025_Actual,Revenue_2026_Predicted,Growth_Percent
362,Company_362,Technology,Africa,4837.3,4300.23341571753,-11.10261063573626
363,Company_363,Manufacturing,Asia,1489.9,1575.3887827295111,5.737887289718173
364,Company_364,Utilities,North America,648.9,789.6651904569653,21.692894198946732
365,Company_365,Retail,North America,2817.8,2823.0403368262505,0.18597263206225825
366,Company_366,Manufacturing,Africa,827.4,837.421895691853,1.2112515943743107
367,Company_367,Utilities,Latin America,1016.1,1019.3663982115131,0.3214642467781805
368,Company_368,Finance,Europe,5197.5,4972.311760504037,-4.332626060528389
369,Company_369,Utilities,Europe,1529.3,1596.9489977237263,4.423526955059591
370,Company_370,Technology,Middle East,7425.1,7163.31626633248,-3.525659367113173
371,Company_371,Retail,Middle East,1164.2,1199.2049740721031,3.0067835485400356
372,Company_372,Energy,Latin America,22416.1,17166.441113032804,-23.419144663733633
373,Company_373,Energy,Africa,16525.4,12027.025305551957,-27.22097313498036
374,Company_374,Healthcare,Africa,10380.2,10526.590919325412,1.4102899686461843
375,Company_375,Transportation,Middle East,329.2,395.9146729904387,20.26569653415514
376,Company_376,Technology,Oceania,1559.1,1726.8037763440243,10.756447716248116
377,Company_377,Consumer Goods,Europe,5860.2,5159.924930078516,-11.949678678568716
378,Company_378,Technology,Oceania,2554.2,2224.604761102699,-12.90404975715688
379,Company_379,Manufacturing,Africa,3822.5,3780.7819061567516,-1.0913824419424047
380,Company_380,Retail,Europe,741.5,754.2698245964311,1.7221611053851833
381,Company_381,Utilities,Oceania,3331.7,2945.075740667404,-11.604413942809858
382,Company_382,Energy,Asia,5288.1,5762.408921310274,8.969363690366556
383,Company_383,Energy,Middle East,6635.9,4895.084217785861,-26.233303428534764
384,Company_384,Healthcare,Oceania,13370.6,12181.154153440806,-8.895979586250387
385,Company_385,Transportation,Oceania,238.8,278.4281004876375,16.59468194624685
386,Company_386,Utilities,Asia,2271.1,2736.8019189536044,20.50556641951497
387,Company_387,Consumer Goods,Europe,2262.7,1884.4055857939074,-16.718717205378194
388,Company_388,Manufacturing,Middle East,729.1,703.8833604834581,-3.4585982055331135
389,Company_389,Energy,Middle East,6861.1,6515.700279483648,-5.0341741195486485
390,Company_390,Energy,Asia,2226.6,2300.868083744177,3.3354928475782426
391,Company_391,Retail,Oceania,937.4,996.0655825641252,6.2583296953408585
392,Company_392,Consumer Goods,Latin America,2418.7,2213.895492871834,-8.467544843435144
393,Company_393,Transportation,North America,1186.3,1166.1135364079237,-1.701632267729603
394,Company_394,Transportation,Oceania,2782.3,2634.365715726173,-5.316978193358982
395,Company_395,Consumer Goods,North America,2617.7,2981.204429606021,13.88640522619175
396,Company_396,Finance,North America,19407.2,18864.647823181207,-2.7956231543900905
397,Company_397,Consumer Goods,Latin America,8082.2,8264.82462542969,2.259590525224447
398,Company_398,Finance,Latin America,2143.1,1440.3896226043635,-32.789434809184655
399,Company_399,Energy,North America,29065.2,26734.581616963795,-8.018587118052537
400,Company_400,Manufacturing,Africa,556.7,636.3132700941533,14.300928703817714
401,Company_401,Energy,Europe,2644.6,3204.7601582251245,21.181281033998513
402,Company_402,Technology,Asia,1996.2,1522.4000824934756,-23.73509255117345
403,Company_403,Retail,Middle East,10010.2,8595.2743802482,-14.134838662082682
404,Company_404,Healthcare,Middle East,3916.2,3200.2647477464543,-18.281376136396137
405,Company_405,Finance,Europe,3483.4,3908.8111741933226,12.212527249047554
406,Company_406,Utilities,Asia,396.1,343.7982138307125,-13.204187369171304
407,Company_407,Healthcare,North America,538.8,625.7432272219567,16.136456425752915
408,Company_408,Retail,Asia,1657.9,1632.1210692676204,-1.55491469523974
409,Company_409,Healthcare,Europe,51738.7,46463.92203283093,-10.195033828003151
410,Company_410,Manufacturing,Africa,3396.4,3215.964284367039,-5.312557874012516
411,Company_411,Healthcare,Africa,11175.9,8693.778986268817,-22.209585033251756
412,Company_412,Energy,Latin America,36923.4,26915.185927952265,-27.10534260671481
413,Company_413,Consumer Goods,North America,3700.7,3276.0521541675607,-11.474797898571598
414,Company_414,Retail,Oceania,361.2,350.2615886068861,-3.028353098868738
415,Company_415,Energy,North America,2136.9,2317.1357944822266,8.434451517723176
416,Company_416,Healthcare,Middle East,3075.0,3282.18864065834,6.737841972628939
417,Company_417,Transportation,Middle East,568.0,468.62084598334513,-17.49632993250966
418,Company_418,Manufacturing,Oceania,823.4,786.0258221826907,-4.539006293090753
419,Company_419,Healthcare,North America,2997.5,2800.5470332932928,-6.570574368864294
420,Company_420,Manufacturing,Africa,2800.7,2785.3330857408127,-0.5486811961005131
421,Company_421,Retail,Africa,1338.1,1358.8181165974847,1.5483234883405443
422,Company_422,Energy,Europe,2179.4,2447.26187689982,12.290624800395516
423,Company_423,Healthcare,Oceania,5007.2,6040.55817151257,20.637445508718848
424,Company_424,Finance,Europe,25165.4,19844.983603916007,-21.141791491826055
425,Company_425,Consumer Goods,Middle East,4585.4,5288.377392376704,15.33077577477874
426,Company_426,Transportation,Middle East,2326.8,2333.368430705432,0.2822945979642271
427,Company_427,Manufacturing,Asia,1094.7,1041.8379017836314,-4.828911867759991
428,Company_428,Manufacturing,Oceania,6717.6,6340.9165655951165,-5.607410896821541
429,Company_429,Finance,North America,678.3,570.1345946354768,-15.946543618535038
430,Company_430,Healthcare,Oceania,21277.3,17190.71855321417,-19.206297071460334
431,Company_431,Consumer Goods,Asia,1189.8,919.1840010341675,-22.7446628816467
432,Company_432,Technology,North America,681.0,445.6294397271795,-34.56249049527467
433,Company_433,Retail,Middle East,12701.6,10574.365044294496,-16.74777158551288
434,Company_434,Transportation,Latin America,1054.4,995.3873051804385,-5.596803378183004
435,Company_435,Retail,Middle East,3007.8,2824.909241941774,-6.080549174088247
436,Company_436,Finance,Latin America,2579.4,2331.1316874855147,-9.625041192311599
437,Company_437,Technology,Africa,1331.4,898.0492162564315,-32.548504111729656
438,Company_438,Transportation,Asia,2089.6,1999.3243222200826,-4.320237259758675
439,Company_439,Utilities,North America,1183.7,1063.9586432095048,-10.115853407999937
440,Company_440,Retail,Oceania,692.9,627.3180171848871,-9.46485536370513
441,Company_441,Finance,North America,929.9,814.6957763757573,-12.388883065301933
442,Company_442,Consumer Goods,Latin America,2360.5,2373.854392141002,0.5657442127092515
443,Company_443,Consumer Goods,Oceania,969.5,1110.7007498987114,14.5642857038382
444,Company_444,Finance,Europe,7387.7,7498.846066376074,1.5044745506189272
445,Company_445,Finance,Europe,10265.6,12653.75341870917,23.26365160058028
446,Company_446,Manufacturing,Oceania,3027.3,3033.469172833471,0.20378465409674756
447,Company_447,Utilities,North America,1692.8,1738.6238133141087,2.7069833006916797
448,Company_448,Finance,Middle East,13779.0,11761.943461668081,-14.638627899934095
449,Company_449,Manufacturing,Oceania,2346.0,2027.8971927408156,-13.55936944838808
450,Company_450,Utilities,Europe,3580.7,3905.168332986361,9.061589437438519
451,Company_451,Consumer Goods,Oceania,7488.5,7031.262070497143,-6.105868057726605
452,Company_452,Consumer Goods,Asia,3486.7,2843.3149159157474,-18.45255066636798
453,Company_453,Energy,Middle East,3910.0,3886.000384737912,-0.6138009018436803
454,Company_454,Manufacturing,Middle East,2136.6,2978.257190384129,39.39236124609796
455,Company_455,Consumer Goods,Latin America,3243.5,2442.942681362976,-24.681896674488172
456,Company_456,Utilities,Asia,353.9,299.91127089293514,-15.25536284460719
457,Company_457,Transportation,North America,3671.9,2959.251833286178,-19.408158357085483
458,Company_458,Transportation,Asia,6688.3,5424.145620198346,-18.90098201040107
459,Company_459,Transportation,Middle East,1232.1,1305.500962248443,5.957386758253648
460,Company_460,Technology,North America,5487.6,5350.738257858215,-2.494018189040486
461,Company_461,Technology,Oceania,1658.9,1324.4602563132466,-20.160331767240546
462,Company_462,Technology,North America,51770.7,47024.17998721493,-9.168352007573917
463,Company_463,Technology,Latin America,144823.6,129314.2721822575,-10.709116344119678
464,Company_464,Energy,Europe,37009.3,31641.14989214359,-14.504867986847666
465,Company_465,Retail,Oceania,1217.1,1305.0963122747498,7.229998543648832
466,Company_466,Consumer Goods,Oceania,2475.3,1987.2720665756333,-19.71591053304112
467,Company_467,Manufacturing,Middle East,1357.5,1132.1566500231256,-16.59987845133513
468,Company_468,Utilities,Asia,1076.9,995.7188342494974,-7.5384126428175975
469,Company_469,Retail,Middle East,1981.9,2171.580043055923,9.570616229674698
470,Company_470,Technology,North America,13820.7,11540.873576549984,-16.4957377227638
471,Company_471,Utilities,Africa,2247.5,2496.233640671757,11.067125280167154
472,Company_472,Healthcare,Europe,4953.8,4441.340877635332,-10.344768104579686
473,Company_473,Retail,Asia,810.8,716.8987297479571,-11.581311081899715
474,Company_474,Consumer Goods,Latin America,3310.2,3015.2494804085727,-8.910353440620721
475,Company_475,Technology,Asia,15423.2,15221.24565222083,-1.3094192371179154
476,Company_476,Retail,Asia,1745.6,2303.546998790902,31.963049884905015
477,Company_477,Manufacturing,Latin America,1697.0,1705.5995185136562,0.5067482919066718
478,Company_478,Finance,Europe,11483.5,12423.903128607944,8.189168185726864
479,Company_479,Transportation,Oceania,997.1,884.0762201146663,-11.33525021415442
480,Company_480,Retail,Middle East,574.3,714.6211436044141,24.43342218429639
481,Company_481,Transportation,Middle East,687.4,692.5338810990652,0.7468549751331403
482,Company_482,Energy,Europe,6124.6,6676.116273142266,9.004935394021912
483,Company_483,Transportation,Asia,1216.0,1257.0507975089558,3.3758879530391313
484,Company_484,Manufacturing,Africa,2067.9,1912.7414045912255,-7.503196257496714
485,Company_485,Finance,Africa,1034.0,819.9402695580175,-20.702101590133708
486,Company_486,Healthcare,Middle East,1983.6,2067.5959525654307,4.2345206979951
487,Company_487,Technology,Europe,35369.4,31904.13921330425,-9.797341166928902
488,Company_488,Utilities,Oceania,3344.3,3151.5143424727394,-5.764604178071967
489,Company_489,Consumer Goods,Asia,1551.2,1802.449969069491,16.197135705872295
490,Company_490,Retail,Africa,3460.4,3513.0194463788903,1.520617454019483
491,Company_491,Transportation,Latin America,617.0,471.65125287369574,-23.557333407828892
492,Company_492,Manufacturing,Africa,2385.0,2203.620094619755,-7.605027479255553
493,Company_493,Energy,Latin America,1049.1,1092.6741847460298,4.153482484608705
494,Company_494,Consumer Goods,Africa,1428.2,1225.0343626270833,-14.22529319233418
495,Company_495,Consumer Goods,Latin America,1358.9,1213.3718876564508,-10.709258396022467
496,Company_496,Manufacturing,North America,2784.7,3089.856224257792,10.95831594993328
497,Company_497,Utilities,Africa,1248.2,1122.347171845633,-10.082745405733615
498,Company_498,Technology,Europe,36032.9,31545.051070233774,-12.454864664698725
499,Company_499,Transportation,Asia,1267.1,1143.4721469465549,-9.756755824595144
500,Company_500,Utilities,Middle East,2495.0,2439.1945318182443,-2.236692111493215
501,Company_501,Retail,Europe,789.9,794.2205694608592,0.5469767642561396
502,Company_502,Manufacturing,Asia,398.0,230.42592879653967,-42.10403799081918
503,Company_503,Manufacturing,North America,7727.0,6578.345696948607,-14.86546270287813
504,Company_504,Retail,Europe,6532.5,5260.238126259899,-19.47588019502642
505,Company_505,Transportation,North America,251.9,330.32338035903376,31.132743294574734
506,Company_506,Retail,North America,10284.8,10586.921605598822,2.9375545037222164
507,Company_507,Manufacturing,Europe,1012.3,771.1563074238511,-23.821366450276486
508,Company_508,Utilities,Europe,367.8,377.89642119546716,2.745084609969316
509,Company_509,Technology,Europe,24246.4,24565.554017090304,1.3162944482079921
510,Company_510,Utilities,Middle East,1478.6,1414.7209698556635,-4.320237396478859
511,Company_511,Healthcare,Europe,3630.3,3334.596443329925,-8.145430313474785
512,Company_512,Finance,Middle East,8917.0,8577.762610982929,-3.804389245453304
513,Company_513,Healthcare,Europe,2058.8,2619.206230211699,27.22004226790844
514,Company_514,Energy,Latin America,1992.8,1884.2557580088023,-5.446820653913972
515,Company_515,Finance,Africa,18660.4,15944.420226083079,-14.55477789284754
516,Company_516,Utilities,North America,252.9,317.63228587662525,25.596000742042403
517,Company_517,Finance,Latin America,3351.7,3002.4644272024034,-10.41965488550874
518,Company_518,Utilities,Middle East,345.2,272.99637432767304,-20.91646166637513
519,Company_519,Retail,Middle East,2704.7,2312.5106435596463,-14.500290473633068
520,Company_520,Manufacturing,Latin America,2636.6,2289.8675635201,-13.150740972460751
521,Company_521,Technology,Middle East,9643.8,9047.799301499128,-6.180143703735782
522,Company_522,Transportation,Oceania,298.0,158.63902630962093,-46.765427412878886
523,Company_523,Consumer Goods,North America,1642.3,1625.4148857623468,-1.028138235258672
524,Company_524,Transportation,Middle East,2616.6,3172.132583572653,21.231085514509402
525,Company_525,Utilities,North America,713.5,858.3350422674466,20.299235076026157
526,Company_526,Utilities,Asia,208.3,138.77560999129037,-33.37704753178571
527,Company_527,Retail,Asia,961.2,930.4693671494642,-3.197111199597983
528,Company_528,Utilities,Oceania,684.7,750.6321965671787,9.629355420940353
529,Company_529,Finance,Asia,20080.1,23482.272094858985,16.943003744299016
530,Company_530,Manufacturing,Asia,1168.9,991.8927844073751,-15.14305890945547
531,Company_531,Consumer Goods,Oceania,1214.3,1085.6599696756557,-10.593760217766965
532,Company_532,Retail,North America,498.1,487.10699258203294,-2.2069880381383413
533,Company_533,Technology,Middle East,18913.3,16259.202898312516,-14.032966757189294
534,Company_534,Manufacturing,Africa,1742.5,1396.655129336189,-19.84762528917136
535,Company_535,Energy,Asia,59585.9,55122.11005660963,-7.491352725041281
536,Company_536,Transportation,Middle East,359.4,351.44984484360793,-2.212063204338354
537,Company_537,Retail,Europe,1024.1,1147.2095592828346,12.021243949109918
538,Company_538,Transportation,Middle East,1222.7,1247.063081510696,1.9925641212640892
539,Company_539,Healthcare,Europe,5483.8,4891.959767835051,-10.792520372095064
540,Company_540,Utilities,Oceania,1932.6,1980.6416379223647,2.485855216928737
541,Company_541,Technology,Asia,3035.3,3310.92535358392,9.080662655550343
542,Company_542,Transportation,Asia,1082.2,910.9971102607415,-15.819893710890645
543,Company_543,Energy,North America,93522.7,71534.06433312457,-23.51154924619951
544,Company_544,Energy,Latin America,11745.8,9576.546128543334,-18.468336524176006
545,Company_545,Manufacturing,North America,6202.3,7267.489102384861,17.174098356817005
546,Company_546,Energy,Asia,367.0,353.52099478168293,-3.6727534654814904
547,Company_547,Energy,Latin America,951.3,1076.927151670322,13.205839553276785
548,Company_548,Retail,Middle East,9800.9,6930.429574183137,-29.28782485095106
549,Company_549,Utilities,North America,1886.3,1848.0854283773542,-2.025901056175886
550,Company_550,Consumer Goods,Asia,1010.2,1080.8918010564412,6.997802519940718
551,Company_551,Retail,Middle East,1774.5,1936.4671535553698,9.127481180916867
552,Company_552,Consumer Goods,Asia,861.5,947.7702341757495,10.01395637559483
553,Company_553,Retail,Africa,3308.7,3773.6207466219657,14.051462708071627
554,Company_554,Manufacturing,Europe,2035.9,1779.6700330954181,-12.585587057546144
555,Company_555,Energy,Africa,2171.5,2453.6653739512712,12.9940305756975
556,Company_556,Transportation,Asia,3052.8,2862.1986178818734,-6.243493911102163
557,Company_557,Healthcare,North America,11534.9,10045.651777637173,-12.91080306168954
558,Company_558,Finance,Middle East,4629.6,5032.652119104812,8.70598149094548
559,Company_559,Manufacturing,Middle East,4629.8,4783.391863905714,3.3174621777552717
560,Company_560,Technology,Latin America,7364.4,5747.835126129969,-21.951073731329522
561,Company_561,Healthcare,Africa,3898.4,3500.843718283324,-10.19793458128145
562,Company_562,Transportation,Africa,466.3,350.92534550877554,-24.742580847356738
563,Company_563,Energy,Africa,3530.9,2954.7516632724128,-16.317322403001707
564,Company_564,Energy,Africa,10246.7,10845.932832412826,5.848056763766137
565,Company_565,Utilities,Europe,1772.0,1891.7837936895503,6.759807770290649
566,Company_566,Healthcare,North America,2584.5,2715.2586015746147,5.059338424245102
567,Company_567,Healthcare,Oceania,1799.4,1685.595499256522,-6.3245804570122255
568,Company_568,Healthcare,Africa,1116.4,1208.6855053359068,8.266347665344561
569,Company_569,Energy,Asia,12923.3,14344.382008280103,10.996278104509715
570,Company_570,Energy,Latin America,554.7,326.15895016972627,-41.20083826037025
571,Company_571,Retail,Middle East,3435.3,3130.49805771082,-8.872644086082154
572,Company_572,Retail,Latin America,2697.3,2354.667515007619,-12.702794831586447
573,Company_573,Energy,North America,2385.7,2689.9314736170545,12.75229381804312
574,Company_574,Transportation,Latin America,1971.9,1979.2536685921277,0.37292299772440957
575,Company_575,Energy,Africa,881.1,1147.0650649511772,30.18557087177133
576,Company_576,Finance,Asia,3575.9,3865.707685955751,8.104468412308814
577,Company_577,Manufacturing,Oceania,449.2,376.17844230386163,-16.255912220867845
578,Company_578,Transportation,Middle East,1828.3,1986.3723138632831,8.64586303469251
579,Company_579,Retail,Africa,1491.3,1141.7962526205192,-23.43617966736946
580,Company_580,Technology,Latin America,3320.8,2899.0911348873506,-12.699014246948012
581,Company_581,Energy,Oceania,11619.0,8609.088078329436,-25.90508582210658
582,Company_582,Healthcare,Oceania,4532.4,3747.4567198897967,-17.31849086819793
583,Company_583,Healthcare,Africa,9455.1,7470.219431101648,-20.992697791650556
584,Company_584,Healthcare,Latin America,5001.4,4910.412054626,-1.8192495176150587
585,Company_585,Energy,Asia,12717.0,10592.968903327692,-16.70229689920821
586,Company_586,Transportation,Africa,988.1,863.5458538676976,-12.605419100526507
587,Company_587,Healthcare,North America,4663.1,4180.161116263955,-10.35660577161214
588,Company_588,Energy,Africa,15231.5,13989.482196153313,-8.154271108207908
589,Company_589,Finance,North America,3808.6,4109.528937370853,7.9013006713977045
590,Company_590,Manufacturing,North America,2649.3,2869.0698024341964,8.295391327301408
591,Company_591,Manufacturing,Oceania,2138.3,1763.675335689465,-17.519742987912597
592,Company_592,Utilities,Latin America,1880.2,1972.7805004645197,4.923970878870315
593,Company_593,Manufacturing,Africa,7945.7,7484.467032120419,-5.804812261721188
594,Company_594,Utilities,Europe,1557.2,1759.6464644992757,13.00067200740275
595,Company_595,Consumer Goods,Oceania,3953.5,3722.1569670035806,-5.8516006828486
596,Company_596,Technology,Europe,119460.4,102246.66496741952,-14.409574246009955
597,Company_597,Consumer Goods,Asia,1704.7,1398.9214861343771,-17.937379824345804
598,Company_598,Utilities,North America,1219.5,1314.8467799951713,7.818514144745498
599,Company_599,Transportation,Latin America,209.8,210.10478915223757,0.14527604968425203
600,Company_600,Technology,Africa,6755.8,5874.920341984571,-13.038865241946615
601,Company_601,Retail,Asia,706.0,779.2152387794986,10.370430422025294
602,Company_602,Technology,North America,11698.9,11201.110803934142,-4.2550085569229426
603,Company_603,Utilities,North America,752.9,860.5917509250021,14.303592897463425
604,Company_604,Retail,Latin America,972.5,963.2903980196725,-0.9470027743267387
605,Company_605,Energy,Oceania,12648.6,15361.118099401057,21.44520420758864
606,Company_606,Transportation,Europe,5758.4,4898.712349286467,-14.929279847067466
607,Company_607,Healthcare,Europe,61413.6,53086.98633481907,-13.558256909187753
608,Company_608,Finance,Latin America,9153.0,9573.627862713794,4.595519094436736
609,Company_609,Manufacturing,Latin America,6094.2,6337.962300095829,3.9999064700178737
610,Company_610,Technology,Europe,7669.6,7733.292082724523,0.8304485595666405
611,Company_611,Energy,Latin America,22642.5,18751.349029718458,-17.18516493444426
612,Company_612,Utilities,Oceania,575.7,698.5379109309888,21.337139296680345
613,Company_613,Consumer Goods,North America,4774.7,4715.8128199851835,-1.2333168579139275
614,Company_614,Finance,Asia,7904.7,6957.4429242073875,-11.983466491993527
615,Company_615,Transportation,Europe,1136.3,1221.3939099158442,7.4886834388668735
616,Company_616,Retail,Middle East,1738.0,1649.6002921735453,-5.086289288058383
617,Company_617,Healthcare,Asia,9950.0,8542.610038815423,-14.144622725473138
618,Company_618,Utilities,Latin America,1065.2,845.7791081823789,-20.599032277283246
619,Company_619,Healthcare,Oceania,977.3,963.7279225689135,-1.3887319585681397
620,Company_620,Retail,Oceania,3556.8,3026.5700426122967,-14.907499926554864
621,Company_621,Transportation,North America,368.1,398.652983411107,8.300185659089104
622,Company_622,Transportation,Latin America,1726.2,1759.0854316152845,1.9050765621182055
623,Company_623,Consumer Goods,North America,1161.1,1079.5089516607732,-7.02704748421555
624,Company_624,Healthcare,Africa,2518.7,2237.3412780307017,-11.170791359403587
625,Company_625,Energy,Middle East,5455.1,6157.550581339123,12.87695150114796
626,Company_626,Healthcare,Europe,10774.6,9814.208005913946,-8.913481652089676
627,Company_627,Transportation,Africa,823.6,758.2090291589957,-7.93965163198207
628,Company_628,Energy,Europe,4072.9,4463.957064340215,9.601440357981163
629,Company_629,Retail,Latin America,2555.2,2002.8620834878002,-21.616230295561977
630,Company_630,Consumer Goods,Africa,740.8,680.9801473238649,-8.075034108549547
631,Company_631,Manufacturing,North America,1157.2,943.2132399722768,-18.49176979154193
632,Company_632,Transportation,Europe,2232.6,2428.6447433662943,8.781006152749905
633,Company_633,Utilities,Europe,412.1,306.90606127244064,-25.52631369268609
634,Company_634,Healthcare,Europe,1595.4,1819.1899240794955,14.027198450513692
635,Company_635,Transportation,Latin America,870.1,845.8480021077585,-2.7872655892703766
636,Company_636,Consumer Goods,Latin America,1138.3,1147.2467581462024,0.7859754147590667
637,Company_637,Utilities,Oceania,1192.4,931.474056608351,-21.88241725860861
638,Company_638,Healthcare,Oceania,10604.8,7897.100593092931,-25.532772017455002
639,Company_639,Healthcare,Latin America,2788.2,2361.969079628985,-15.286956472671068
640,Company_640,Finance,Africa,21627.6,23242.268565263726,7.465777826775639
641,Company_641,Manufacturing,Latin America,1163.4,980.2745518823776,-15.740540494896205
642,Company_642,Retail,Europe,1619.5,2051.3625243752267,26.66641089072101
643,Company_643,Manufacturing,Asia,16492.3,19954.08299137236,20.990298450624607
644,Company_644,Transportation,Africa,1680.7,1497.4946413748048,-10.900538979305956
645,Company_645,Finance,Middle East,18672.2,19101.671709270893,2.3000594963148018
646,Company_646,Energy,Europe,134253.3,114077.64078059448,-15.028054594863228
647,Company_647,Energy,North America,5405.8,6984.822193481215,29.209778265589094
648,Company_648,Utilities,Middle East,332.1,280.70589787139033,-15.475489951403096
649,Company_649,Finance,Oceania,16331.7,14671.687149829206,-10.16436041667919
650,Company_650,Healthcare,Asia,2996.5,3127.9957491729183,4.388311335655541
651,Company_651,Energy,Oceania,13587.0,19842.987550478658,46.04392103097562
652,Company_652,Finance,Latin America,6030.1,5861.856779858032,-2.79005688366642
653,Company_653,Energy,North America,35.9,-196.89364984828353,-648.4502781289235
654,Company_654,Energy,Oceania,1441.7,1369.9798116710062,-4.974695729277506
655,Company_655,Finance,Middle East,4569.2,4177.207194068946,-8.579024904382695
656,Company_656,Finance,Latin America,1873.1,1575.4183036927543,-15.892461497370435
657,Company_657,Manufacturing,Europe,492.6,492.51275255223754,-0.0177116215514574
658,Company_658,Utilities,North America,3433.2,3111.0403877445424,-9.383654091094531
659,Company_659,Technology,Middle East,8177.9,8005.193237895195,-2.1118717776544655
660,Company_660,Consumer Goods,Africa,3396.3,3146.3341931684554,-7.359944846790471
661,Company_661,Retail,Europe,1973.9,2051.128626649205,3.9124893180609512
662,Company_662,Finance,Middle East,21719.8,22286.92247452974,2.6110851597608655
663,Company_663,Finance,Asia,24586.2,22065.355459584942,-10.25308726202121
664,Company_664,Finance,Latin America,7642.8,8343.094578856511,9.162801314394086
665,Company_665,Technology,Asia,11384.2,11708.536301926804,2.849003899499337
666,Company_666,Finance,Middle East,7614.6,8371.20818523398,9.93628273624326
667,Company_667,Consumer Goods,North America,1665.2,1646.8842826548935,-1.0999109623532655
668,Company_668,Retail,Middle East,6691.6,5366.392753640532,-19.804041579883265
669,Company_669,Retail,Middle East,431.5,586.4846499507239,35.9176477290206
670,Company_670,Technology,Middle East,25759.0,30849.634617273023,19.76254752619676
671,Company_671,Technology,Middle East,19454.9,17118.152760141013,-12.011098694205515
672,Company_672,Finance,Middle East,14134.9,11995.375587326995,-15.136466566250947
673,Company_673,Healthcare,Latin America,2465.1,2509.3527264032145,1.7951696240807529
674,Company_674,Finance,Africa,1203.1,1029.2152243195687,-14.453060899379203
675,Company_675,Transportation,Europe,2790.4,2890.64380173284,3.592452757054185
676,Company_676,Transportation,Middle East,660.8,784.5051072151509,18.72050653982309
677,Company_677,Utilities,Oceania,4226.4,4258.294714701866,0.7546544269796087
678,Company_678,Retail,Europe,4851.3,4708.440273675593,-2.9447720471710124
679,Company_679,Retail,Latin America,1150.2,1141.4767442196699,-0.7584120831446871
680,Company_680,Healthcare,Oceania,4976.8,5057.97373846033,1.6310428078349588
681,Company_681,Consumer Goods,North America,3100.3,2842.3267425476497,-8.320912732714591
682,Company_682,Technology,Middle East,8909.8,10237.879733642741,14.905831035968733
683,Company_683,Manufacturing,Asia,1616.0,1210.7346110995359,-25.07830376859308
684,Company_684,Finance,Europe,1801.3,1482.9722791107633,-17.672110192041117
685,Company_685,Energy,North America,13754.1,11693.620803708818,-14.980836232768283
686,Company_686,Transportation,Middle East,350.0,359.5498283839279,2.728522395407968
687,Company_687,Retail,Oceania,9088.5,8717.92245993285,-4.077433460605711
688,Company_688,Technology,Asia,3467.4,2380.7348210023356,-31.33948142693847
689,Company_689,Finance,Asia,1822.3,1470.8910501483278,-19.283814402220937
690,Company_690,Finance,Europe,4073.9,3797.819571357455,-6.776809166708683
691,Company_691,Healthcare,Latin America,7986.6,7040.923674124917,-11.84078739232068
692,Company_692,Healthcare,Asia,2820.5,2360.03173492968,-16.32576724234426
693,Company_693,Retail,Africa,709.8,573.5895087702957,-19.18998185822828
694,Company_694,Consumer Goods,North America,6571.9,5799.825468437686,-11.748117463173717
695,Company_695,Manufacturing,Latin America,834.7,781.1847238006594,-6.411318581447302
696,Company_696,Healthcare,Asia,3939.9,4062.6887318383433,3.1165443751958986
697,Company_697,Healthcare,North America,2102.3,2299.189261686264,9.365421761226466
698,Company_698,Retail,Oceania,2719.7,3135.4759107422306,15.28756519992024
699,Company_699,Transportation,Oceania,845.0,871.5061826801757,3.1368263526835145
700,Company_700,Technology,Asia,18422.8,17776.937117914287,-3.505780240168227
701,Company_701,Transportation,Europe,170.0,216.4562264898641,27.327192052861232
702,Company_702,Manufacturing,Latin America,2702.9,3274.885832371052,21.161930976767614
703,Company_703,Retail,Oceania,835.0,741.8260499719117,-11.158556889591408
704,Company_704,Utilities,Europe,709.7,705.0118639904276,-0.6605799647135997
705,Company_705,Consumer Goods,Africa,3301.0,2763.092531716471,-16.2952883454568
706,Company_706,Healthcare,North America,10314.8,10399.217645895846,0.8184128232815603
707,Company_707,Utilities,Europe,2038.2,2029.156853574631,-0.4436829764188528
708,Company_708,Retail,North America,639.8,747.458583821317,16.82691213212208
709,Company_709,Finance,North America,8986.6,7653.57864262068,-14.83343375002026
710,Company_710,Manufacturing,Middle East,3731.9,3859.655591709632,3.423339095625069
711,Company_711,Consumer Goods,Africa,4091.6,3971.181872266505,-2.9430571838277233
712,Company_712,Healthcare,Asia,4173.7,3878.075226073448,-7.083038405408913
713,Company_713,Energy,Oceania,1794.8,1888.2188315342964,5.204971670063322
714,Company_714,Transportation,Latin America,131.4,86.26440998668477,-34.349764089280995
715,Company_715,Technology,North America,4688.2,4425.615520969019,-5.600965808433538
716,Company_716,Retail,Africa,389.9,303.5119662102006,-22.15645903816347
717,Company_717,Energy,North America,24550.0,23147.83933755232,-5.711448726874464
718,Company_718,Healthcare,Middle East,1532.1,1668.3683239274524,8.894218649399678
719,Company_719,Retail,North America,853.3,951.1132480261012,11.462937774065546
720,Company_720,Energy,Asia,14775.2,12880.150929003485,-12.825877625998402
721,Company_721,Manufacturing,Asia,771.4,687.2372886647345,-10.910385187356171
722,Company_722,Healthcare,Asia,5365.9,4066.2138833111367,-24.221213900536036
723,Company_723,Manufacturing,Asia,15963.6,12907.1044678849,-19.14665571747664
724,Company_724,Retail,North America,433.9,432.6964986705989,-0.27736836354023797
