CompanyID,CompanyName,Industry,2025_Revenue,2026_Predicted_Revenue,Growth_%
31,Company_31,Transportation,836.2,886.6352353617427,6.031479952372959
767,Company_767,Finance,22188.9,23523.88322879694,6.016446190649109
264,Company_264,Consumer Goods,3492.0,3700.663151085246,5.975462516759628
201,Company_201,Utilities,2181.4,2311.603606747895,5.968809331066966
308,Company_308,Finance,2711.8,2873.312478712851,5.955914105496374
187,Company_187,Utilities,3806.3,4031.8658336243657,5.9261181100902585
165,Company_165,Manufacturing,3270.8,3464.371054424686,5.918156243875682
566,Company_566,Healthcare,2584.5,2736.896165307838,5.896543443909389
136,Company_136,Manufacturing,1033.5,1094.3041084294657,5.883319635168429
798,Company_798,Transportation,237.4,251.3598858454602,5.880322597076751
202,Company_202,Utilities,1757.2,1860.279317365041,5.866111846405695
217,Company_217,Manufacturing,3197.6,3385.1549194863237,5.8654903517114025
777,Company_777,Utilities,2069.6,2190.4528259332837,5.839429161832424
45,Company_45,Retail,662.3,700.9129996213021,5.830137342790601
701,Company_701,Transportation,170.0,179.84176497266333,5.789273513331369
220,Company_220,Transportation,178.5,188.78213722923806,5.760300968760818
18,Company_18,Energy,14675.7,15518.66561767216,5.743955093604803
534,Company_534,Manufacturing,1742.5,1842.4875359126754,5.738165619091846
36,Company_36,Healthcare,2872.1,3036.8714177192874,5.736966600023936
702,Company_702,Manufacturing,2702.9,2857.236270534667,5.7100251779446785
991,Company_991,Transportation,1217.1,1286.508882720449,5.702808538365716
860,Company_860,Consumer Goods,2666.6,2818.5181370631153,5.697072566680995
801,Company_801,Finance,11988.7,12670.691123899218,5.688616146030989
849,Company_849,Technology,11225.3,11862.483646760817,5.676317307874331
145,Company_145,Energy,9456.7,9991.760456453303,5.658003917363375
482,Company_482,Energy,6124.6,6470.808650277977,5.652755286516289
76,Company_76,Technology,22155.4,23407.36711850797,5.650844121559384
196,Company_196,Healthcare,9441.1,9973.062991195382,5.634544610218954
955,Company_955,Transportation,1216.6,1285.0026919649601,5.622447144908782
756,Company_756,Technology,18906.3,19968.437504632602,5.617902522612055
830,Company_830,Manufacturing,3772.6,3984.4691692851957,5.615998761734501
517,Company_517,Finance,3351.7,3539.3640124193394,5.599069499637185
625,Company_625,Energy,5455.1,5760.339798636807,5.5954940997746485
736,Company_736,Finance,1565.1,1652.4717206127843,5.582500837824064
556,Company_556,Transportation,3052.8,3223.188928158679,5.581398328048969
279,Company_279,Consumer Goods,2146.8,2266.220284159231,5.562711205479362
859,Company_859,Consumer Goods,2758.1,2911.0997837902487,5.547289213235517
939,Company_939,Consumer Goods,701.8,740.6699900745111,5.53861357573542
571,Company_571,Retail,3435.3,3623.754091890819,5.485811774541342
299,Company_299,Consumer Goods,3325.9,3507.596429853514,5.463075554091044
444,Company_444,Finance,7387.7,7790.655748891334,5.454414078689365
592,Company_592,Utilities,1880.2,1982.6075121835747,5.446628666289474
7,Company_7,Healthcare,6444.2,6793.240100866171,5.416344943766039
81,Company_81,Healthcare,5215.9,5497.427028562642,5.397477493100751
683,Company_683,Manufacturing,1616.0,1703.0501298149247,5.386765458844352
324,Company_324,Energy,3693.2,3891.7366157007637,5.375734206129206
969,Company_969,Technology,6717.9,7078.345374437349,5.365447155172741
395,Company_395,Consumer Goods,2617.7,2757.925792938755,5.356832063978117
688,Company_688,Technology,3467.4,3652.7248782870265,5.344779324191799
892,Company_892,Transportation,718.2,756.4326429749659,5.323397796570017
296,Company_296,Utilities,593.9,625.4667713767502,5.315166084652339
405,Company_405,Finance,3483.4,3667.9984514685643,5.299375652195104
82,Company_82,Technology,6096.2,6418.949631717246,5.294275642486243
615,Company_615,Transportation,1136.3,1196.3697979719445,5.2864382620737995
822,Company_822,Finance,1073.9,1130.625068439237,5.282155548862745
988,Company_988,Consumer Goods,17491.0,18411.745061188733,5.264107604989609
58,Company_58,Transportation,742.1,780.8772131431766,5.225335284082549
466,Company_466,Consumer Goods,2475.3,2604.299672497284,5.211476285593014
827,Company_827,Retail,3143.5,3307.1271830157716,5.205254748394197
891,Company_891,Manufacturing,30093.5,31651.73578525042,5.177981242628545
789,Company_789,Utilities,1933.8,2033.818435223924,5.1721188966761895
255,Company_255,Consumer Goods,3439.4,3617.278008241696,5.171774386279469
533,Company_533,Technology,18913.3,19889.717220157247,5.162595740337474
709,Company_709,Finance,8986.6,9450.43002289535,5.161351600108499
223,Company_223,Transportation,216.4,227.55424675604073,5.1544578355086506
193,Company_193,Manufacturing,3522.6,3703.35548896728,5.131308947007328
914,Company_914,Utilities,1812.5,1905.0016429998263,5.10353892412835
747,Company_747,Manufacturing,1771.6,1861.9111394217318,5.09771615611492
614,Company_614,Finance,7904.7,8307.21572593363,5.092106290354233
211,Company_211,Consumer Goods,1526.2,1603.6729348846388,5.076198066088244
674,Company_674,Finance,1203.1,1264.1228939871194,5.072138142059634
400,Company_400,Manufacturing,556.7,584.9122958794047,5.067773644584996
794,Company_794,Technology,13767.0,14463.42319691591,5.0586416569761745
951,Company_951,Transportation,434.5,456.3364998887591,5.025661654490007
733,Company_733,Utilities,1296.2,1361.3089535886447,5.023063847295531
990,Company_990,Consumer Goods,3723.8,3910.230686988867,5.0064634778684916
762,Company_762,Technology,14771.9,15509.708409564122,4.994675089623694
448,Company_448,Finance,13779.0,14462.931994509245,4.963582223015058
938,Company_938,Consumer Goods,2144.8,2250.4733548735926,4.9269561205516785
307,Company_307,Finance,10552.8,11072.69719098164,4.926627918482687
496,Company_496,Manufacturing,2784.7,2920.783462794838,4.886826688506424
588,Company_588,Energy,15231.5,15971.501618410926,4.858363381222639
346,Company_346,Transportation,1015.1,1064.400206630905,4.856684723761687
971,Company_971,Healthcare,2317.6,2430.0498923185887,4.851997424861444
840,Company_840,Utilities,1721.6,1805.0995547114123,4.85011354039338
478,Company_478,Finance,11483.5,12037.631570159214,4.825458877164748
565,Company_565,Utilities,1772.0,1857.2935597933886,4.813406308881973
65,Company_65,Transportation,814.4,853.5600931940517,4.808459380409097
854,Company_854,Manufacturing,2343.5,2455.5988646728374,4.783395121520692
605,Company_605,Energy,12648.6,13252.263264842799,4.772569808854723
526,Company_526,Utilities,208.3,218.22433004957938,4.764440734315587
186,Company_186,Manufacturing,2602.3,2726.117129096526,4.757988283308058
987,Company_987,Consumer Goods,1724.9,1806.5862760099697,4.735710824393853
884,Company_884,Consumer Goods,4360.4,4565.92897585041,4.7135349016239445
944,Company_944,Finance,2252.2,2358.258072078133,4.709087651102617
712,Company_712,Healthcare,4173.7,4369.828435592234,4.699150288526592
870,Company_870,Finance,10588.4,11085.544752924343,4.695182963661585
43,Company_43,Transportation,423.4,443.229872694472,4.683484339743043
369,Company_369,Utilities,1529.3,1600.8660957818997,4.679663622696644
728,Company_728,Retail,3793.2,3968.767619940321,4.628483073402959
607,Company_607,Healthcare,61413.6,64240.87802811729,4.603667637326731
755,Company_755,Finance,7730.0,8084.147206934117,4.581464514024801
913,Company_913,Transportation,1184.3,1238.5017072517446,4.576687262665259
597,Company_597,Consumer Goods,1704.7,1782.4385499782002,4.5602481362233895
509,Company_509,Technology,24246.4,25340.798980288615,4.513655554179645
371,Company_371,Retail,1164.2,1216.271391569262,4.472718739843842
948,Company_948,Retail,1573.8,1643.2802946911027,4.414810947458553
376,Company_376,Technology,1559.1,1627.6484672606548,4.396669056548964
720,Company_720,Energy,14775.2,15422.95814388223,4.384090529280341
831,Company_831,Manufacturing,2463.0,2570.379012105395,4.359683804522731
861,Company_861,Consumer Goods,1893.4,1975.604772111407,4.341648468966251
483,Company_483,Transportation,1216.0,1268.3961627186582,4.308894960415968
947,Company_947,Retail,3861.6,4027.7210445429623,4.301870844804289
538,Company_538,Transportation,1222.7,1274.8686367804994,4.266675127218398
50,Company_50,Consumer Goods,2316.1,2414.4349336028454,4.245711912389166
352,Company_352,Finance,2484.9,2589.79750766025,4.221397547597492
436,Company_436,Finance,2579.4,2688.012717668338,4.210774508348377
70,Company_70,Retail,2379.3,2479.3701557721297,4.205865413026079
410,Company_410,Manufacturing,3396.4,3539.112048952101,4.201862235075396
383,Company_383,Energy,6635.9,6913.485660448721,4.1830898664645595
843,Company_843,Retail,2430.5,2532.089668172576,4.179784742751524
616,Company_616,Retail,1738.0,1810.5454396806756,4.174075930993993
154,Company_154,Manufacturing,3573.5,3722.1587397077524,4.1600318933189415
609,Company_609,Manufacturing,6094.2,6347.134284077334,4.150409964840902
225,Company_225,Retail,1543.7,1607.7607329613447,4.149817513852735
298,Company_298,Utilities,1753.1,1825.8495935924502,4.149768615164583
834,Company_834,Technology,19224.2,20014.634639011252,4.111664667508928
626,Company_626,Healthcare,10774.6,11217.106316595435,4.10693962277425
704,Company_704,Utilities,709.7,738.8403609709482,4.106011127370453
885,Company_885,Consumer Goods,2065.6,2149.7875484323476,4.075694637507152
197,Company_197,Energy,4374.2,4552.040478127922,4.065668650905819
161,Company_161,Technology,4883.4,5080.9542928786805,4.045425172598616
322,Company_322,Consumer Goods,2321.6,2414.4252255221677,3.998329838136104
660,Company_660,Consumer Goods,3396.3,3532.0396172046435,3.9966910227201162
172,Company_172,Energy,7392.3,7686.018517281204,3.9733035358576383
984,Company_984,Utilities,326.1,338.9907143785287,3.9529942896438777
169,Company_169,Consumer Goods,1570.1,1632.0972543833836,3.9486182016039573
57,Company_57,Utilities,1102.7,1146.160448898747,3.9412758591409283
697,Company_697,Healthcare,2102.3,2183.9591878261053,3.8842785437903795
636,Company_636,Consumer Goods,1138.3,1182.3047486910032,3.8658305096198906
402,Company_402,Technology,1996.2,2073.2241346518135,3.858537954704613
4,Company_4,Technology,7675.6,7969.085119395501,3.8236114361808973
489,Company_489,Consumer Goods,1551.2,1610.367773569476,3.814322690141562
177,Company_177,Manufacturing,2639.9,2740.2990503017445,3.803138387883799
727,Company_727,Retail,2543.6,2640.307154583086,3.8019796580864083
627,Company_627,Transportation,823.6,854.8340205740258,3.7923774373513535
765,Company_765,Transportation,1440.4,1494.8224620973715,3.778288121172688
510,Company_510,Utilities,1478.6,1534.079894091064,3.752190862374146
790,Company_790,Finance,9388.8,9739.394751326132,3.734180633586109
461,Company_461,Technology,1658.9,1720.7054095516382,3.725686271121716
420,Company_420,Manufacturing,2800.7,2904.8104649715883,3.717301566450834
248,Company_248,Energy,12545.4,13011.59963317913,3.716100189544619
880,Company_880,Retail,7401.1,7673.419970670365,3.6794526579881968
386,Company_386,Utilities,2271.1,2354.219562788327,3.6598812376525536
479,Company_479,Transportation,997.1,1033.1830795651572,3.6188024837185
343,Company_343,Finance,13978.9,14483.595180107919,3.610406971277565
409,Company_409,Healthcare,51738.7,53604.409142970166,3.606022460885505
365,Company_365,Retail,2817.8,2918.9462937877956,3.58954836353877
450,Company_450,Utilities,3580.7,3709.0254917067205,3.5838101965180176
958,Company_958,Healthcare,2012.2,2084.005144441869,3.568489436530616
644,Company_644,Transportation,1680.7,1740.6209915714617,3.565240172039128
967,Company_967,Technology,31905.9,33041.09799823845,3.557956359916037
495,Company_495,Consumer Goods,1358.9,1407.0845819207225,3.5458519332344096
304,Company_304,Technology,19897.3,20599.45871875575,3.5289145700962066
746,Company_746,Transportation,1698.2,1757.6709166882927,3.501997214008516
80,Company_80,Utilities,1519.0,1572.0978873402444,3.4955817867178647
13,Company_13,Consumer Goods,1671.6,1729.4772684156803,3.462387438123978
833,Company_833,Consumer Goods,1305.6,1350.691877692976,3.4537283772193734
358,Company_358,Utilities,1570.5,1624.719774983171,3.452389365372236
933,Company_933,Consumer Goods,3858.1,3991.2900064507066,3.4522175799151587
10,Company_10,Technology,104787.3,108403.55512396096,3.4510433267781115
635,Company_635,Transportation,870.1,900.0652531821952,3.443886125984964
968,Company_968,Healthcare,3253.1,3364.967597515623,3.438799837558727
133,Company_133,Consumer Goods,840.5,869.3104965283513,3.4277806696432287
302,Company_302,Energy,2102.7,2174.71918977367,3.425081551037733
182,Company_182,Manufacturing,3164.3,3272.360601210602,3.4149922956294225
389,Company_389,Energy,6861.1,7095.198862987076,3.4119727592816798
289,Company_289,Healthcare,2441.1,2523.71687047244,3.3844115551366203
800,Company_800,Transportation,3081.5,3184.3544028587844,3.337803110783203
601,Company_601,Retail,706.0,729.455096785899,3.3222516693907855
272,Company_272,Energy,4521.2,4670.111946628166,3.2936376764612563
317,Company_317,Technology,3696.6,3817.4110165193088,3.268165788002728
151,Company_151,Healthcare,14651.3,15129.984586928576,3.2671816625731314
1000,Company_1000,Consumer Goods,3173.5,3276.2586543211714,3.2380228240482567
823,Company_823,Retail,1722.7,1778.0393588486627,3.21236192306627
918,Company_918,Utilities,1848.8,1908.0795400598206,3.2063792762776204
788,Company_788,Finance,2848.3,2939.587996049958,3.204999334689381
744,Company_744,Transportation,4228.7,4363.973204689775,3.198931224484485
541,Company_541,Technology,3035.3,3132.1644374751695,3.1912640422748764
243,Company_243,Transportation,766.7,791.1535929309781,3.189460405762105
327,Company_327,Retail,669.4,690.740538411648,3.188009921070814
207,Company_207,Consumer Goods,2020.3,2083.8818367566114,3.147148282760552
459,Company_459,Transportation,1232.1,1270.6498974984472,3.1287961608998707
707,Company_707,Utilities,2038.2,2101.8357858805775,3.1221561122842454
89,Company_89,Utilities,1668.6,1720.0921775374472,3.085950949145831
3,Company_3,Transportation,479.8,494.56438137185125,3.0771949503649942
363,Company_363,Manufacturing,1489.9,1535.7065624890938,3.0744722792867787
199,Company_199,Retail,743.0,765.808186212191,3.0697424242518174
338,Company_338,Energy,7936.2,8178.674750567063,3.0553004028006225
332,Company_332,Utilities,1357.3,1398.7581427463244,3.0544568441998443
173,Company_173,Transportation,1023.4,1054.5912015693164,3.0478015995032615
251,Company_251,Transportation,1020.4,1051.3232995886563,3.030507603749145
647,Company_647,Energy,5405.8,5567.50228699393,2.9912739463896205
380,Company_380,Retail,741.5,763.6592397938435,2.9884342270861146
237,Company_237,Finance,2768.8,2851.5347202851235,2.9881074936840264
836,Company_836,Retail,247.2,254.54229699561492,2.9701848687762666
349,Company_349,Utilities,1520.2,1565.2795201273223,2.965367723149731
540,Company_540,Utilities,1932.6,1989.6298476873799,2.9509390296688385
159,Company_159,Consumer Goods,1508.5,1552.197653814359,2.8967619366495856
252,Company_252,Consumer Goods,1828.9,1881.539098986862,2.8781835522369663
63,Company_63,Consumer Goods,1282.8,1319.6267050277502,2.8708064412028547
923,Company_923,Transportation,1212.3,1246.926327654284,2.856250734495098
359,Company_359,Consumer Goods,1422.8,1463.3314176899842,2.84870801869442
855,Company_855,Healthcare,1401.9,1441.656565208341,2.8359059282645562
475,Company_475,Technology,15423.2,15858.854164804063,2.8246678043730356
608,Company_608,Finance,9153.0,9411.502326948757,2.8242360641184026
447,Company_447,Utilities,1692.8,1739.6692244222363,2.7687396279676486
905,Company_905,Manufacturing,558.7,573.9966769008329,2.7379052981623113
901,Company_901,Consumer Goods,964.6,990.9234872844098,2.728953689032738
265,Company_265,Manufacturing,481.0,494.10782768076723,2.725120099951607
698,Company_698,Retail,2719.7,2792.9051932474063,2.69166427353776
137,Company_137,Manufacturing,879.9,903.465661165803,2.67822038479407
174,Company_174,Transportation,223.6,229.48402585734095,2.6314963583814666
943,Company_943,Transportation,1326.1,1360.9694606188812,2.629474445281747
960,Company_960,Energy,14943.0,15324.557237531082,2.5534179049125485
911,Company_911,Manufacturing,438.0,449.16584771639424,2.54928030054663
553,Company_553,Retail,3308.7,3392.964512597467,2.5467559040549848
274,Company_274,Transportation,1122.8,1151.1543745257613,2.5253272644960267
419,Company_419,Healthcare,2997.5,3072.541522810958,2.503470318964411
468,Company_468,Utilities,1076.9,1103.8150734036326,2.4993103727024333
146,Company_146,Consumer Goods,1017.1,1042.4496250360792,2.49234343093886
1,Company_1,Retail,734.5,752.5684456817048,2.4599653753171977
922,Company_922,Healthcare,991.3,1015.4720154390358,2.438415761024495
278,Company_278,Utilities,1968.6,2016.0247111874394,2.40905776630293
781,Company_781,Technology,8059.4,8252.326023207415,2.3938013153263977
437,Company_437,Technology,1331.4,1363.2608789766157,2.393035825192699
657,Company_657,Manufacturing,492.6,504.20149143612036,2.3551545749330773
981,Company_981,Utilities,1803.6,1845.7700003823516,2.3381015958278804
940,Company_940,Healthcare,988.5,1011.2679996453409,2.3032877739343314
832,Company_832,Consumer Goods,1234.0,1262.250113941545,2.2893123129290838
490,Company_490,Retail,3460.4,3539.4992743171465,2.285841934953948
153,Company_153,Consumer Goods,1132.2,1158.0704163037826,2.284968760270498
844,Company_844,Utilities,1910.2,1953.6831115315238,2.2763643352279197
874,Company_874,Manufacturing,1503.4,1537.4618475299228,2.2656543521300194
551,Company_551,Retail,1774.5,1814.6755768902765,2.2640505432672016
531,Company_531,Consumer Goods,1214.3,1241.5910183776107,2.2474691902833506
61,Company_61,Consumer Goods,3061.3,3129.97023972552,2.2431724994453295
661,Company_661,Retail,1973.9,2017.7826568768855,2.2231448845881476
247,Company_247,Consumer Goods,806.5,824.3894988486817,2.2181647673504874
374,Company_374,Healthcare,10380.2,10595.817763102863,2.077202395935167
679,Company_679,Retail,1150.2,1174.019879860109,2.070933738489744
112,Company_112,Retail,593.1,605.1356198943427,2.029273291914117
22,Company_22,Manufacturing,1009.7,1029.9753071895302,2.00805260864912
650,Company_650,Healthcare,2996.5,3053.709806940233,1.9092209891617953
549,Company_549,Utilities,1886.3,1921.6143199388323,1.8721475872783937
916,Company_916,Manufacturing,1468.4,1495.5536391229787,1.8491990685765851
648,Company_648,Utilities,332.1,338.16421205376525,1.8260198897215392
340,Company_340,Consumer Goods,787.9,802.2517813506441,1.8215232073415613
336,Company_336,Retail,2451.7,2496.2625183082223,1.8176170945965038
669,Company_669,Retail,431.5,439.23872150814833,1.793446467705291
33,Company_33,Finance,1244.4,1266.5823126340415,1.7825709284829163
119,Company_119,Consumer Goods,1091.5,1110.9324175033962,1.7803405866602113
619,Company_619,Healthcare,977.3,994.3687524823152,1.746521281317435
711,Company_711,Consumer Goods,4091.6,4162.695645835819,1.7376001035247617
637,Company_637,Utilities,1192.4,1213.1021389774492,1.7361740168944202
909,Company_909,Finance,3392.0,3450.578403860953,1.7269576609950803
915,Company_915,Manufacturing,1111.7,1130.0040236081309,1.6464894853045622
281,Company_281,Healthcare,1384.6,1407.1172985134301,1.6262674067189227
877,Company_877,Retail,1786.5,1815.509657140853,1.623826316308595
824,Company_824,Transportation,797.5,810.3780369962639,1.614800877274465
631,Company_631,Manufacturing,1157.2,1175.5529753001917,1.5859812737808245
604,Company_604,Retail,972.5,987.8518395138632,1.578595322762281
807,Company_807,Transportation,1169.9,1188.2498514367117,1.5684974302685322
528,Company_528,Utilities,684.7,695.3226118117383,1.5514257064025467
345,Company_345,Consumer Goods,703.4,714.2320289055589,1.5399529294226473
537,Company_537,Retail,1024.1,1039.8600697056843,1.5389190221349844
294,Company_294,Healthcare,874.4,887.6717202952062,1.5178088169266069
191,Company_191,Manufacturing,1004.8,1019.8303069004504,1.4958506071308175
942,Company_942,Transportation,564.1,572.4975084722453,1.4886559957889114
501,Company_501,Retail,789.9,801.5615580203169,1.4763334625037188
721,Company_721,Manufacturing,771.4,782.7285424875462,1.4685691583544467
867,Company_867,Retail,547.8,555.6740884542472,1.437402054444555
467,Company_467,Manufacturing,1357.5,1376.4451119457385,1.3955883569604801
105,Company_105,Finance,38918.8,39461.00490527328,1.393169638512175
771,Company_771,Transportation,284.6,288.4947094359087,1.3684853956109206
821,Company_821,Manufacturing,1389.8,1408.6658943497896,1.357453903424208
171,Company_171,Utilities,899.6,911.8043446155789,1.3566412422831102
11,Company_11,Energy,170.6,172.8907848135451,1.342781250612612
328,Company_328,Retail,2343.4,2374.6029156144086,1.33152324035199
718,Company_718,Healthcare,1532.1,1552.261834698058,1.3159607530877946
208,Company_208,Manufacturing,22083.6,22372.43370862629,1.307910434106264
92,Company_92,Healthcare,2801.1,2837.7175477004116,1.3072559958734677
465,Company_465,Retail,1217.1,1232.7796199856678,1.2882770508313075
681,Company_681,Consumer Goods,3100.3,3139.033188848638,1.2493368012333592
494,Company_494,Consumer Goods,1428.2,1445.5686869709868,1.2161242802819492
360,Company_360,Retail,857.4,867.7792730496551,1.2105520235193754
641,Company_641,Manufacturing,1163.4,1177.0948808865116,1.177142933342922
283,Company_283,Retail,953.5,964.6212343200982,1.166359131630646
51,Company_51,Transportation,299.0,302.48579843200633,1.1658188735807136
826,Company_826,Transportation,715.1,723.4013511192956,1.1608657697238893
72,Company_72,Utilities,705.0,713.0979889242475,1.1486509112407786
675,Company_675,Transportation,2790.4,2821.591598100632,1.117818165877001
116,Company_116,Retail,386.8,391.02437519932283,1.0921342294009362
297,Company_297,Retail,797.5,805.9624944049106,1.0611278250671545
667,Company_667,Consumer Goods,1665.2,1682.8594572100044,1.0605006731926703
396,Company_396,Finance,19407.2,19600.992820346597,0.998561463511461
263,Company_263,Utilities,1563.4,1578.37827454521,0.9580577296411565
106,Company_106,Manufacturing,3263.0,3293.949373473395,0.9484944368187281
331,Company_331,Consumer Goods,417.1,420.9847562500407,0.9313728722226451
898,Company_898,Utilities,936.3,944.7843266223771,0.9061547177589582
164,Company_164,Retail,698.8,704.3688930660187,0.7969223048109252
329,Company_329,Finance,26371.5,26573.60048394286,0.7663594560144876
418,Company_418,Manufacturing,823.4,829.5220143873231,0.7435042977074489
954,Company_954,Utilities,1102.1,1110.2247719857785,0.7372082375264114
60,Company_60,Manufacturing,1335.2,1344.5544984438766,0.70060653414294
772,Company_772,Transportation,1055.4,1062.4607622390165,0.6690129087565295
86,Company_86,Finance,3293.6,3315.575386432546,0.6672147933126731
227,Company_227,Transportation,1350.3,1359.2500443438005,0.6628189545879084
66,Company_66,Consumer Goods,1995.3,2008.253230412194,0.6491871103189489
713,Company_713,Energy,1794.8,1806.1300238565325,0.6312694370700097
427,Company_427,Manufacturing,1094.7,1101.5953771097668,0.629887376428861
249,Company_249,Healthcare,1214.3,1221.6659936093624,0.6066041018992404
132,Company_132,Consumer Goods,749.5,753.9184966455035,0.5895259033360272
421,Company_421,Retail,1338.1,1345.522704161117,0.5547196891949072
292,Company_292,Utilities,1296.9,1304.0503875440554,0.5513445557911419
109,Company_109,Energy,4129.6,4152.167622935275,0.546484476348189
464,Company_464,Energy,37009.3,37208.25978548956,0.5375940249871103
695,Company_695,Manufacturing,834.7,838.720125003217,0.4816251351643709
530,Company_530,Manufacturing,1168.9,1174.4069871964743,0.4711256049682826
20,Company_20,Technology,8581.5,8621.78363303269,0.4694241453439373
926,Company_926,Retail,361.5,363.142990402682,0.454492504199728
163,Company_163,Energy,1893.8,1902.1422801110818,0.4405048110192149
514,Company_514,Energy,1992.8,2001.4110385233341,0.4321075132142801
356,Company_356,Consumer Goods,1345.2,1350.9985249187014,0.43105299722727713
729,Company_729,Consumer Goods,9345.4,9383.330543843329,0.4058739470041877
741,Company_741,Retail,1051.2,1055.1470841165153,0.37548364883136137
481,Company_481,Transportation,687.4,689.9356748618565,0.36887908959215565
663,Company_663,Finance,24586.2,24665.984638269765,0.3245098399499085
523,Company_523,Consumer Goods,1642.3,1647.5617497247329,0.32038907171240993
267,Company_267,Retail,1940.9,1945.9053595826083,0.25788858687249255
983,Company_983,Retail,624.9,626.4895863171929,0.2543745106725756
67,Company_67,Manufacturing,462.2,463.36785278693725,0.2526726064338512
239,Company_239,Manufacturing,801.6,803.368939358232,0.22067606764370418
778,Company_778,Finance,1223.4,1225.6277216450467,0.1820926634826374
300,Company_300,Manufacturing,1179.3,1181.411452016303,0.1790428233954905
117,Company_117,Retail,1302.8,1305.126519767541,0.17857842858005513
277,Company_277,Transportation,769.7,770.6782467065133,0.12709454417477356
630,Company_630,Consumer Goods,740.8,741.6263075790115,0.11154259975857733
784,Company_784,Manufacturing,910.6,911.4086190178522,0.08880068283023851
147,Company_147,Energy,5877.7,5882.161241118058,0.07590113680619702
623,Company_623,Consumer Goods,1161.1,1161.613055400868,0.04418701239067242
811,Company_811,Finance,34940.7,34948.984426680145,0.023709961964550195
286,Company_286,Transportation,1486.7,1486.7551157479118,0.003707254181187442
424,Company_424,Finance,25165.4,25156.919782727906,-0.033697923625674996
825,Company_825,Utilities,1241.9,1241.3346564879878,-0.045522466544190746
204,Company_204,Retail,1091.4,1090.782352312324,-0.05659223819644733
773,Company_773,Manufacturing,502.1,501.6872533416134,-0.08220407456414963
793,Company_793,Manufacturing,1317.7,1314.8154222333906,-0.21891005286555984
973,Company_973,Transportation,476.9,475.7347665633668,-0.24433496259869428
91,Company_91,Manufacturing,2792.0,2785.083322614776,-0.24773199803810603
791,Company_791,Retail,2005.8,2000.797941255961,-0.2493797359676441
504,Company_504,Retail,6532.5,6514.941176653416,-0.2687917848692564
102,Company_102,Retail,1463.2,1458.8697316030584,-0.29594507906927414
529,Company_529,Finance,20080.1,20010.303640011396,-0.34758970318176946
818,Company_818,Consumer Goods,622.6,620.2711396181846,-0.3740540285601331
254,Company_254,Retail,1274.3,1269.1180930317184,-0.40664733330310837
180,Company_180,Utilities,1366.7,1360.7728406805945,-0.4336840066880455
314,Company_314,Consumer Goods,765.6,762.191744099202,-0.4451744906998502
931,Company_931,Energy,2663.5,2650.759836984672,-0.4783241229708319
580,Company_580,Technology,3320.8,3303.746945805095,-0.5135224703356163
408,Company_408,Retail,1657.9,1649.1633120632298,-0.5269731550015258
366,Company_366,Manufacturing,827.4,822.8583565128034,-0.5489054250902287
212,Company_212,Consumer Goods,1114.5,1108.1451573656268,-0.5701967370455988
306,Company_306,Healthcare,1332.8,1325.1076119702946,-0.5771599662143906
23,Company_23,Healthcare,924.5,918.8233115501388,-0.614027955636692
651,Company_651,Energy,13587.0,13503.423834726993,-0.6151186080297864
550,Company_550,Consumer Goods,1010.2,1003.6939576197626,-0.6440350802056455
739,Company_739,Utilities,1066.0,1058.8754372858677,-0.6683454703688793
992,Company_992,Consumer Goods,1180.5,1172.4842246173932,-0.6790152801869345
959,Company_959,Manufacturing,1116.5,1108.8486216976482,-0.6853003405599425
480,Company_480,Retail,574.3,570.1965694875503,-0.714509927294041
407,Company_407,Healthcare,538.8,534.8536140413787,-0.7324398586899127
577,Company_577,Manufacturing,449.2,445.89780533877826,-0.7351279299246958
878,Company_878,Consumer Goods,1469.1,1458.219210520318,-0.740643215552507
139,Company_139,Retail,1162.0,1153.3661861510611,-0.743013240011951
618,Company_618,Utilities,1065.2,1057.2714089093183,-0.7443288669434586
506,Company_506,Retail,10284.8,10207.736656581388,-0.7492935537746103
183,Company_183,Retail,791.8,785.7022074355414,-0.7701177777795639
203,Company_203,Energy,3137.3,3112.302183078854,-0.7967939604483567
700,Company_700,Technology,18422.8,18275.93729372041,-0.7971790731028371
575,Company_575,Energy,881.1,873.7873159397179,-0.8299493882966854
628,Company_628,Energy,4072.9,4036.018533098065,-0.9055333276519251
393,Company_393,Transportation,1186.3,1175.4127669438615,-0.917747033308479
776,Company_776,Consumer Goods,1096.0,1085.7349885717804,-0.9365886339616445
866,Company_866,Utilities,1108.8,1098.2927085127603,-0.9476272986327225
162,Company_162,Technology,70943.6,70249.14672600695,-0.9788807926198533
184,Company_184,Utilities,1046.7,1036.177717283274,-1.0052816200177765
319,Company_319,Finance,12540.3,12413.9263760107,-1.0077400380317754
445,Company_445,Finance,10265.6,10157.137229016093,-1.0565653345533415
439,Company_439,Utilities,1183.7,1170.7414366999346,-1.094750637836057
401,Company_401,Energy,2644.6,2615.5230829305588,-1.0994826086909608
809,Company_809,Utilities,591.4,584.8008061861938,-1.1158596235722371
703,Company_703,Retail,835.0,825.573727534602,-1.128894906035692
725,Company_725,Finance,7860.0,7768.700675667339,-1.1615690118659154
284,Company_284,Retail,538.9,532.607260149465,-1.167700844411762
242,Company_242,Finance,419.9,414.956037307083,-1.1774143112448094
124,Company_124,Manufacturing,1321.9,1306.249644654746,-1.1839288407030928
